candidate_id,rank,score,reasoning
CAND_0015823,1195,0.6689,"Matches: faiss | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0012300,1196,0.6689,"Matches: rust | Missing: valuation, git | Below: 5y vs 5y needed | Strong trajectory"
CAND_0012300,1197,0.6689,"Matches: rust | Missing: valuation, git | Below: 5y vs 5y needed | Strong trajectory"
CAND_0085078,1198,0.6689,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0085078,1199,0.6689,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0088176,1200,0.6689,"Matches: rust, faiss | Missing: valuation, git | Over: 10y vs max 9y | Strong trajectory"
CAND_0088176,1201,0.6689,"Matches: rust, faiss | Missing: valuation, git | Over: 10y vs max 9y | Strong trajectory"
CAND_0004220,1202,0.6688,"Matches: faiss, langchain | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0004718,1203,0.6688,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001685,1204,0.6688,"Matches: rust | Missing: valuation, git | Over: 10y vs max 9y | Strong trajectory"
CAND_0003784,1205,0.6688,"Missing: valuation, rust | Over: 14y vs max 9y | Strong trajectory | Active candidate"
CAND_0004863,1206,0.6688,"Matches: nlp | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0000345,1207,0.6688,"Matches: faiss | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0003650,1208,0.6688,"Matches: rust | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0003339,1209,0.6687,"Matches: go | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0089920,1210,0.6687,"Matches: go, embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0089920,1211,0.6687,"Matches: go, embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003836,1212,0.6687,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory | Active candidate"
CAND_0002770,1213,0.6687,"Matches: langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002770,1214,0.6687,"Matches: langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0049688,1215,0.6687,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0049688,1216,0.6687,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0003106,1217,0.6686,"Matches: rust, computer vision | Missing: valuation, git | Below: 4y vs 5y needed | Strong trajectory"
CAND_0070485,1218,0.6686,"Matches: faiss | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0070485,1219,0.6686,"Matches: faiss | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0000222,1220,0.6685,"Matches: go | Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0001669,1221,0.6685,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001878,1222,0.6685,"Matches: go | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0046223,1223,0.6685,"Matches: rust, computer vision | Missing: valuation, git | 5y exp matches requirement | Strong trajectory"
CAND_0046223,1224,0.6685,"Matches: rust, computer vision | Missing: valuation, git | 5y exp matches requirement | Strong trajectory"
CAND_0047360,1225,0.6685,"Matches: nlp | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0047360,1226,0.6685,"Matches: nlp | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0001423,1227,0.6684,"Matches: faiss | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0003861,1228,0.6684,"Matches: rust | Missing: valuation, git | Below: 5y vs 5y needed | Strong trajectory | Active candidate"
CAND_0032652,1229,0.6684,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0032652,1230,0.6684,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0089195,1231,0.6684,"Matches: langchain, python | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0089195,1232,0.6684,"Matches: langchain, python | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0000705,1233,0.6684,"Matches: computer vision, nlp | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0000705,1234,0.6684,"Matches: computer vision, nlp | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0000211,1235,0.6683,"Matches: faiss | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0003141,1236,0.6683,"Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0003854,1237,0.6683,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003756,1238,0.6683,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003756,1239,0.6683,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0017771,1240,0.6682,"Matches: computer vision, go | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0017771,1241,0.6682,"Matches: computer vision, go | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0000785,1242,0.6681,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0058144,1243,0.6681,"Matches: faiss, langchain | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0058144,1244,0.6681,"Matches: faiss, langchain | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0000190,1245,0.668,"Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0002736,1246,0.668,"Matches: nlp | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0003311,1247,0.668,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0003680,1248,0.668,"Matches: computer vision | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0003680,1249,0.668,"Matches: computer vision | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0061475,1250,0.668,"Matches: faiss, langchain | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0061475,1251,0.668,"Matches: faiss, langchain | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0007914,1252,0.668,"Matches: rust, computer vision | Missing: valuation, git | 5y exp matches requirement | Strong trajectory"
CAND_0007914,1253,0.668,"Matches: rust, computer vision | Missing: valuation, git | 5y exp matches requirement | Strong trajectory"
CAND_0001840,1254,0.6679,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0000716,1255,0.6679,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0001676,1256,0.6679,"Matches: computer vision, go | Missing: valuation, rust | Over: 15y vs max 9y | Strong trajectory"
CAND_0002846,1257,0.6679,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0085857,1258,0.6679,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0085857,1259,0.6679,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0011925,1260,0.6679,"Matches: go | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory | Active candidate"
CAND_0011925,1261,0.6679,"Matches: go | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory | Active candidate"
CAND_0000082,1262,0.6679,"Matches: faiss, embeddings | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0045613,1263,0.6679,"Matches: nlp, embeddings | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0045613,1264,0.6679,"Matches: nlp, embeddings | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0094123,1265,0.6679,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0094123,1266,0.6679,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003337,1267,0.6678,"Matches: faiss | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0081515,1268,0.6678,"Matches: rust, langchain | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0081515,1269,0.6678,"Matches: rust, langchain | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0005847,1270,0.6678,"Matches: computer vision, go | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0005847,1271,0.6678,"Matches: computer vision, go | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001091,1272,0.6677,"Matches: computer vision, go | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0004321,1273,0.6677,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0002571,1274,0.6677,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0016695,1275,0.6677,"Matches: rust, langchain | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0016695,1276,0.6677,"Matches: rust, langchain | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0069581,1277,0.6677,"Matches: langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory | Active candidate"
CAND_0069581,1278,0.6677,"Matches: langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory | Active candidate"
CAND_0004673,1279,0.6676,"Matches: faiss, langchain | Missing: valuation, rust | Over: 12y vs max 9y | Strong trajectory"
CAND_0002672,1280,0.6676,"Matches: go | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002969,1281,0.6676,"Matches: computer vision, python | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0002969,1282,0.6676,"Matches: computer vision, python | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0071505,1283,0.6676,"Matches: computer vision, langchain | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0071505,1284,0.6676,"Matches: computer vision, langchain | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0002371,1285,0.6675,"Matches: rust | Missing: valuation, git | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0000520,1286,0.6675,"Matches: computer vision | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0081706,1287,0.6675,"Matches: langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0081706,1288,0.6675,"Matches: langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0004031,1289,0.6674,"Matches: rust | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0000978,1290,0.6674,"Matches: faiss | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0001931,1291,0.6674,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0085222,1292,0.6674,"Matches: go | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0085222,1293,0.6674,"Matches: go | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002788,1294,0.6673,"Missing: valuation, rust | Over: 13y vs max 9y | Strong trajectory | Active candidate"
CAND_0002570,1295,0.6673,"Matches: rust | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0075489,1296,0.6673,"Matches: nlp | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0075489,1297,0.6673,"Matches: nlp | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0000236,1298,0.6672,"Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0001872,1299,0.6672,"Matches: rust | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0018564,1300,0.6672,"Matches: go | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0018564,1301,0.6672,"Matches: go | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0006430,1302,0.6672,"Matches: rust | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0006430,1303,0.6672,"Matches: rust | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0001446,1304,0.6671,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0003082,1305,0.6671,"Matches: python | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0003189,1306,0.667,"Matches: faiss, langchain | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0003258,1307,0.667,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0004147,1308,0.667,"Matches: embeddings | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0002458,1309,0.667,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0000097,1310,0.6669,"Matches: faiss | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002852,1311,0.6669,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0004121,1312,0.6669,"Matches: langchain | Missing: valuation, rust | Below: 3y vs 5y needed | Strong trajectory"
CAND_0006024,1313,0.6669,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0006024,1314,0.6669,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0088049,1315,0.6669,"Matches: embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0088049,1316,0.6669,"Matches: embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0018539,1317,0.6669,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory | Active candidate"
CAND_0018539,1318,0.6669,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory | Active candidate"
CAND_0002071,1319,0.6668,"Matches: rust, computer vision | Missing: valuation, git | Over: 13y vs max 9y | Strong trajectory"
CAND_0003373,1320,0.6668,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0004065,1321,0.6668,"Matches: rust | Missing: valuation, git | 9y exp matches requirement | Strong trajectory"
CAND_0032584,1322,0.6668,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory | Active candidate"
CAND_0032584,1323,0.6668,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory | Active candidate"
CAND_0004481,1324,0.6667,"Matches: rust | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0003330,1325,0.6667,"Matches: rust, go | Missing: valuation, git | 5y exp matches requirement | Strong trajectory"
CAND_0000719,1326,0.6667,"Matches: faiss, computer vision | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
